,Gender,Tinggal_Dengan,Status_Kerja,Biaya,Tgl_Daftar_Kuliah,Alamat,UKM,Organisasi_Kampus,Lama_Kuliah,Fakultas
3448,1,0,1,1,1,2,1,0,2,0
3449,1,1,0,2,1,1,3,0,4,4
3450,1,1,0,1,0,3,0,0,0,2
3451,0,1,1,0,0,4,4,0,4,2
3452,1,1,1,1,1,1,3,0,1,2
3453,0,1,1,1,1,0,1,0,3,3
3454,0,1,1,0,0,4,4,1,0,3
3455,1,0,0,1,1,1,4,0,1,4
3456,0,1,0,0,0,1,2,0,5,2
3457,1,1,1,2,0,5,2,0,6,3
3458,0,0,1,2,0,5,1,0,4,3
3459,1,0,0,0,0,4,1,1,1,2
3460,1,0,1,1,0,5,4,1,6,1
3461,1,0,1,1,0,5,2,0,3,2
3462,1,1,1,0,1,5,2,0,5,3
3463,1,1,0,0,0,4,2,1,2,2
3464,1,1,1,1,0,5,1,1,1,3
3465,1,1,0,0,1,5,4,0,5,1
3466,1,1,0,1,0,0,3,0,1,2
3467,1,1,1,0,0,5,4,1,7,1
3468,0,1,1,1,1,0,0,1,1,2
3469,0,1,0,0,0,4,1,0,1,2
3470,0,0,0,2,1,0,3,1,7,1
3471,1,1,0,2,1,0,4,1,4,0
3472,0,1,0,2,1,1,2,1,7,1
3473,1,1,0,0,1,3,1,1,4,4
3474,1,0,0,2,0,3,3,1,2,2
3475,1,1,0,1,1,1,2,1,4,1
3476,1,0,0,2,0,1,4,0,1,3
3477,0,1,1,0,1,0,0,0,2,3
3478,0,0,0,1,1,5,1,1,0,2
3479,1,0,1,1,0,4,4,1,1,2
3480,1,1,1,2,0,5,0,0,4,0
3481,1,1,0,2,0,4,2,0,4,4
3482,0,1,0,2,0,2,3,0,3,0
3483,0,1,1,1,1,2,1,0,7,3
3484,1,1,1,1,1,0,4,0,4,4
3485,0,0,1,1,0,2,2,1,5,2
3486,1,1,0,1,1,1,3,0,3,4
3487,0,1,1,0,0,5,0,1,2,2
3488,1,0,0,1,0,3,1,0,3,3
3489,0,1,0,2,1,3,4,1,0,3
3490,1,1,1,2,0,1,4,0,4,2
3491,0,0,0,1,0,1,4,0,7,0
3492,0,1,1,2,0,4,0,0,3,3
3493,0,0,0,0,0,1,4,0,0,1
3494,1,1,1,0,0,1,4,0,0,1
3495,1,1,0,1,1,5,3,0,1,2
3496,0,0,0,0,0,2,4,1,4,2
3497,0,1,1,1,0,1,4,0,7,1
3498,1,0,1,0,0,5,3,0,4,4
3499,1,0,1,0,0,4,1,1,7,4
3500,0,1,0,2,0,0,2,0,5,1
3501,0,0,1,0,0,4,3,1,4,4
3502,1,1,0,1,1,1,3,1,2,3
3503,0,0,1,0,0,0,3,1,0,2
3504,1,0,0,0,0,3,2,1,3,4
3505,0,1,0,2,0,4,4,1,7,3
3506,1,1,0,2,0,4,4,0,2,3
3507,0,0,0,0,0,5,4,1,0,3
3508,1,1,0,2,1,0,3,0,5,0
3509,1,1,1,1,1,1,2,1,1,3
3510,0,0,0,1,1,2,0,0,5,2
3511,0,1,0,2,1,5,0,0,5,4
3512,0,0,0,1,0,5,0,1,4,2
3513,0,1,0,1,1,0,1,0,1,0
3514,1,1,0,0,0,1,2,1,4,2
3515,1,0,1,0,0,1,4,0,1,2
3516,1,1,1,0,0,3,3,0,0,4
3517,0,1,1,2,0,1,1,1,0,4
3518,1,1,1,0,0,4,4,0,1,1
3519,1,1,0,2,1,4,3,0,3,0
3520,1,1,0,2,1,1,4,1,7,4
3521,1,0,0,2,1,5,1,0,5,4
3522,0,1,0,0,0,0,2,1,5,0
3523,1,0,0,0,1,1,0,0,2,3
3524,1,0,1,0,0,5,2,1,4,4
3525,0,0,0,2,1,2,3,0,5,0
3526,0,1,0,2,0,4,2,1,2,2
3527,1,0,1,1,1,4,0,0,6,3
3528,0,1,0,0,0,1,0,1,1,3
3529,1,1,0,2,1,2,3,1,5,1
3530,1,1,1,0,1,3,2,0,6,2
3531,0,0,1,2,0,2,0,0,3,2
3532,0,1,0,1,0,1,1,1,2,2
3533,0,1,0,1,0,3,3,0,5,1
3534,1,1,0,0,0,5,2,1,2,1
3535,1,1,0,2,1,0,1,0,6,2
3536,1,0,1,0,0,5,4,1,3,3
3537,1,1,1,2,0,5,3,1,5,0
3538,1,0,0,1,0,4,3,0,2,3
3539,1,1,1,2,1,3,1,1,5,3
3540,1,1,0,1,0,1,3,0,0,1
3541,0,1,1,2,0,4,1,0,0,2
3542,1,1,0,1,0,0,0,0,6,3
3543,1,0,0,2,0,4,2,0,1,0
3544,0,0,1,0,0,3,3,1,3,2
3545,1,0,0,0,0,4,2,1,1,0
3546,0,0,1,2,0,4,2,0,5,4
3547,0,1,1,1,0,0,3,0,3,4
3548,0,1,1,2,0,2,0,1,4,0
3549,0,1,0,0,0,0,4,1,3,4
3550,1,1,1,1,0,5,3,1,1,3
3551,1,1,0,2,1,2,4,1,1,4
3552,1,0,0,0,1,4,0,0,4,0
3553,0,0,0,0,0,3,1,0,1,4
3554,0,0,1,1,0,4,0,0,1,0
3555,1,1,0,0,0,2,2,0,7,4
3556,0,0,0,0,1,2,4,1,5,2
3557,1,1,1,0,1,3,0,0,4,1
3558,1,1,1,1,1,2,2,0,4,0
3559,0,1,0,2,0,5,3,1,4,3
3560,0,0,0,0,1,2,2,0,0,1
3561,1,1,1,0,0,3,0,1,0,0
3562,0,0,0,0,0,3,0,0,5,3
3563,0,1,1,2,0,3,2,1,3,1
3564,1,0,0,2,1,1,3,0,5,4
3565,0,1,1,2,0,2,2,0,0,4
3566,0,1,0,1,0,3,4,0,6,2
3567,1,0,0,1,0,3,4,0,3,4
3568,1,1,1,1,0,1,0,1,2,4
3569,0,1,0,2,1,3,0,1,2,0
3570,0,0,1,1,1,5,4,1,7,4
3571,0,1,1,0,0,3,1,1,3,1
3572,0,1,0,2,1,4,2,0,2,0
3573,0,0,0,2,0,5,3,1,1,2
3574,1,1,0,0,0,4,3,0,5,3
3575,0,1,0,0,0,0,3,1,7,0
3576,0,1,0,2,0,1,0,0,6,0
3577,0,1,0,0,0,5,3,0,6,3
3578,0,1,1,1,0,4,3,0,2,3
3579,1,0,1,2,0,4,1,1,7,4
3580,0,1,0,0,0,1,1,0,4,0
3581,0,1,1,1,0,3,0,1,6,2
3582,0,1,0,2,0,5,4,0,4,3
3583,0,1,1,2,1,2,0,0,6,4
3584,1,0,0,2,1,1,0,0,4,0
3585,1,0,1,1,0,4,4,1,3,4
3586,0,1,1,0,1,5,2,0,2,3
3587,1,1,1,1,1,0,3,0,3,0
3588,1,1,1,2,0,2,3,0,3,2
3589,0,1,1,1,0,0,1,1,3,1
3590,1,1,0,0,1,4,2,0,1,2
3591,0,0,0,2,0,3,0,1,7,4
3592,0,0,0,1,1,5,1,0,7,3
3593,1,1,0,0,0,5,1,1,5,3
3594,0,1,0,2,1,2,0,1,1,2
3595,1,1,0,0,0,2,1,1,6,2
3596,1,1,1,2,0,4,2,0,0,3
3597,1,0,1,2,1,5,4,1,7,4
3598,0,1,0,2,0,0,1,0,3,2
3599,1,0,1,0,1,0,2,0,6,2
3600,0,1,0,1,1,2,4,1,0,1
3601,1,0,0,1,0,3,2,0,0,4
3602,1,1,1,1,1,4,4,1,6,1
3603,1,1,0,1,1,5,2,1,1,4
3604,0,0,1,1,1,4,3,1,1,0
3605,0,1,0,0,0,0,0,0,3,3
3606,1,1,0,0,1,0,1,1,1,1
3607,0,0,1,1,0,0,0,0,1,1
3608,1,1,1,0,0,0,1,0,2,4
3609,0,1,0,2,1,3,1,1,6,3
3610,1,0,0,0,0,2,4,1,7,4
3611,0,1,0,0,0,5,0,1,6,4
3612,0,1,0,0,0,2,4,0,7,2
3613,0,1,0,2,0,5,4,0,2,3
3614,0,0,0,0,0,2,3,0,6,0
3615,1,1,1,1,0,5,4,1,6,0
3616,1,0,0,1,0,2,1,0,5,4
3617,0,0,1,1,0,0,1,0,2,2
3618,1,0,0,1,0,4,4,1,0,0
3619,1,1,0,2,0,2,3,0,6,2
3620,1,1,0,1,1,1,3,1,4,4
3621,1,1,1,2,0,5,0,0,3,2
3622,0,0,0,0,0,4,0,0,0,1
3623,1,1,0,0,0,0,0,1,4,1
3624,1,0,0,0,1,1,3,1,0,2
3625,0,0,1,0,1,1,1,1,4,1
3626,0,0,0,2,0,0,0,0,7,4
3627,1,1,0,0,0,3,3,1,0,0
3628,0,1,0,0,0,3,0,1,1,2
3629,0,1,0,0,0,4,3,1,5,2
3630,0,1,1,0,1,5,2,1,1,1
3631,0,1,1,1,0,3,0,1,6,4
3632,0,0,1,0,0,0,1,1,6,2
3633,1,1,0,2,1,0,4,1,0,2
3634,1,1,0,1,1,1,2,1,3,0
3635,1,1,1,1,1,4,0,0,2,0
3636,1,1,1,0,0,1,2,0,6,2
3637,1,0,0,0,0,1,0,0,3,4
3638,0,0,0,1,1,1,1,1,7,3
3639,0,0,1,0,1,3,4,0,6,0
3640,1,0,0,1,0,0,4,0,7,4
3641,1,1,0,0,1,0,3,0,3,0
3642,1,1,1,1,0,1,1,1,1,0
3643,0,1,0,1,0,5,1,1,6,2
3644,1,1,1,1,1,3,0,1,5,0
3645,0,1,1,0,1,3,4,1,2,2
3646,1,0,0,2,1,4,0,0,3,4
3647,0,1,0,2,0,4,4,0,1,1
3648,1,1,0,0,0,2,3,1,7,3
3649,1,0,1,0,0,2,2,1,6,4
3650,1,0,1,0,0,3,2,1,3,2
3651,0,1,1,2,0,3,4,1,5,2
3652,0,1,0,0,0,4,3,1,0,3
3653,1,1,0,0,0,1,3,1,2,2
3654,1,1,1,2,1,1,3,1,7,1
3655,0,1,1,2,0,2,3,1,2,0
3656,0,1,1,1,0,4,1,0,2,1
3657,1,1,1,2,0,3,3,1,4,2
3658,0,1,1,0,1,1,1,1,7,4
3659,1,1,0,1,0,0,3,0,7,3
3660,0,1,1,0,0,0,4,1,2,1
3661,1,1,0,0,1,0,3,1,0,2
3662,1,0,0,0,1,5,3,1,5,1
3663,0,1,1,0,1,1,1,0,6,0
3664,1,0,1,0,1,3,1,1,5,3
3665,0,1,0,2,0,5,3,1,4,3
3666,1,1,1,0,0,1,3,1,1,0
3667,0,0,1,1,1,2,3,1,6,2
3668,1,1,0,2,1,5,2,1,7,0
3669,0,1,0,1,0,2,2,0,5,1
3670,1,1,1,1,0,5,3,0,5,3
3671,0,0,0,1,0,4,4,1,2,1
3672,0,0,1,1,0,0,0,0,0,1
3673,1,0,0,1,0,4,3,1,5,3
3674,1,1,0,2,0,3,4,1,1,4
3675,1,1,0,1,0,1,3,1,4,2
3676,1,1,1,0,0,0,0,1,6,3
3677,0,1,0,1,0,1,1,0,6,2
3678,0,1,0,2,0,4,4,0,6,4
3679,0,1,1,2,1,2,1,1,0,3
3680,1,1,1,0,1,1,3,1,0,1
3681,1,1,1,0,0,4,3,0,7,1
3682,1,0,0,2,0,4,3,0,7,3
3683,0,1,0,1,1,3,2,0,6,2
3684,1,0,0,0,1,5,2,1,7,0
3685,1,1,1,1,0,3,4,1,6,1
3686,0,1,0,0,0,1,0,1,7,2
3687,0,1,1,1,0,4,3,1,3,0
3688,0,1,0,2,0,3,4,0,2,4
3689,1,0,1,1,0,1,2,0,4,2
3690,0,1,1,1,0,5,2,1,1,3
3691,1,1,1,0,0,3,1,0,5,3
3692,0,1,1,0,0,1,2,0,2,2
3693,0,0,1,0,1,4,0,1,3,4
3694,0,1,0,2,1,0,4,1,5,3
3695,0,1,0,0,1,5,0,0,3,3
3696,0,1,0,0,1,2,0,1,7,1
3697,0,1,1,0,1,5,3,0,6,0
3698,1,1,0,0,0,4,4,1,6,0
3699,1,1,1,1,0,5,2,1,6,3
3700,1,0,1,0,0,4,2,0,4,2
3701,1,1,0,1,0,5,0,1,1,1
3702,1,0,1,2,0,3,4,0,5,4
3703,1,1,0,2,0,0,0,0,4,3
3704,1,1,0,2,0,0,4,0,1,3
3705,0,0,0,0,0,2,1,1,5,0
3706,0,1,0,2,1,2,3,0,6,1
3707,0,0,0,0,0,5,1,1,2,1
3708,0,1,1,2,1,5,0,1,4,3
3709,0,1,1,0,0,3,4,1,3,4
3710,0,0,0,1,0,4,3,0,4,3
3711,0,1,0,2,0,1,4,1,1,1
3712,0,1,1,2,0,2,0,1,7,4
3713,1,0,1,0,1,0,4,1,6,1
3714,0,1,1,2,1,0,2,0,7,4
3715,1,1,1,0,1,0,3,1,1,4
3716,1,0,1,0,0,4,0,0,7,2
3717,1,0,0,0,1,1,4,1,1,3
3718,1,1,1,0,0,4,0,0,1,1
3719,0,1,1,2,0,3,4,1,5,1
3720,1,1,0,0,0,1,0,1,2,3
3721,0,1,0,2,1,5,4,0,4,0
3722,0,1,0,2,0,0,2,0,2,0
3723,1,1,0,2,0,0,0,1,0,4
3724,0,1,1,1,1,4,0,0,6,0
3725,0,0,1,0,0,4,0,1,1,4
3726,1,1,0,1,0,4,3,1,6,3
3727,1,1,1,0,0,0,3,1,0,4
3728,0,1,0,2,0,1,4,1,1,4
3729,1,1,1,2,0,3,3,0,1,2
3730,1,0,1,2,1,2,3,0,5,2
3731,0,0,1,2,0,3,4,1,1,0
3732,1,0,0,2,1,0,0,1,7,2
3733,0,1,1,1,0,0,2,1,7,4
3734,1,1,0,2,0,5,0,1,5,1
3735,0,1,0,0,0,0,0,0,2,4
3736,0,0,0,2,0,2,2,0,3,3
3737,0,1,0,0,0,4,3,0,2,3
3738,1,1,1,2,0,1,3,1,0,0
3739,0,1,1,0,0,0,0,0,5,1
3740,0,1,1,0,0,2,0,1,6,4
3741,0,1,0,1,1,1,3,0,0,3
3742,0,1,0,2,1,3,3,1,7,0
3743,0,1,0,0,0,3,4,0,4,4
3744,0,0,1,2,0,3,1,0,3,1
3745,0,1,0,2,0,0,1,1,5,2
3746,0,1,0,1,0,2,3,1,6,4
3747,1,1,0,2,1,1,1,1,5,4
3748,0,1,0,2,0,2,2,1,5,2
3749,0,1,0,1,0,4,3,0,6,2
3750,1,0,0,0,1,0,4,0,3,3
3751,1,0,0,2,0,5,3,0,6,0
3752,1,1,1,0,1,5,1,1,6,1
3753,1,1,1,2,0,3,4,0,1,4
3754,0,0,0,1,1,0,0,0,2,3
3755,1,1,0,0,1,2,2,1,7,3
3756,0,0,1,1,1,5,2,1,2,2
3757,0,1,1,1,1,3,1,0,1,3
3758,1,0,0,0,0,1,1,0,7,3
3759,1,1,0,2,0,3,3,1,7,4
3760,0,1,1,1,0,4,3,1,0,2
3761,1,1,0,1,1,3,0,1,4,3
3762,0,1,1,0,0,2,1,0,7,2
3763,0,1,1,0,1,5,0,0,6,3
3764,0,1,1,0,0,2,4,0,3,3
3765,1,0,0,1,0,0,1,1,4,0
3766,1,1,1,0,1,5,1,0,2,2
3767,0,1,1,0,0,1,0,0,3,4
3768,1,1,0,1,0,1,4,1,5,2
3769,0,0,0,0,0,0,2,1,6,4
3770,0,0,0,2,0,1,2,0,5,1
3771,1,1,1,0,1,1,3,0,3,0
3772,0,1,0,2,0,2,1,1,2,3
3773,1,0,1,2,1,3,3,0,7,0
3774,0,1,0,1,0,1,1,0,4,0
3775,0,0,0,0,1,4,0,0,7,3
3776,0,0,1,1,1,5,0,1,2,0
3777,0,1,1,1,0,5,4,0,6,0
3778,1,1,0,0,1,5,0,0,4,0
3779,0,0,1,0,1,4,4,0,0,3
3780,1,1,1,0,1,2,3,1,4,0
3781,0,0,0,2,0,3,3,1,3,2
3782,0,1,0,2,0,2,0,1,1,3
3783,1,1,1,2,0,3,3,0,7,3
3784,1,1,0,1,0,1,2,1,5,4
3785,1,1,1,2,0,2,1,1,1,4
3786,1,1,0,2,0,0,0,1,4,3
3787,1,0,1,2,1,2,3,0,7,1
3788,1,0,0,0,1,4,0,0,5,0
3789,1,0,1,0,0,5,4,0,2,1
3790,1,0,0,2,1,2,3,0,1,2
3791,0,1,0,2,0,3,4,1,5,1
3792,1,0,1,1,0,2,4,0,0,3
3793,1,1,1,0,1,0,2,1,1,2
3794,1,1,1,2,0,2,1,0,4,4
3795,1,1,0,2,1,5,0,1,7,4
3796,1,1,0,2,0,1,4,0,2,3
3797,1,1,1,0,1,3,0,0,4,3
3798,0,0,1,2,0,2,0,0,2,4
3799,1,1,0,2,0,4,4,1,6,1
3800,1,0,1,1,1,3,0,0,2,2
3801,1,0,1,2,0,0,1,0,5,4
3802,0,1,0,0,0,4,4,0,7,0
3803,0,0,1,2,0,1,1,0,6,3
3804,0,0,0,2,0,5,2,0,6,1
3805,1,1,0,2,0,4,4,1,3,2
3806,1,1,0,0,1,1,2,0,7,1
3807,1,0,1,0,0,1,4,1,5,4
3808,0,1,1,1,1,0,4,1,5,0
3809,0,1,1,0,1,1,0,0,6,4
3810,1,1,0,0,0,5,2,0,3,2
3811,0,1,1,1,1,5,4,1,7,1
3812,0,0,0,2,0,2,2,1,4,3
3813,1,1,0,2,0,1,3,1,7,0
3814,1,0,0,1,0,1,3,0,1,3
3815,1,0,0,0,0,4,4,1,6,4
3816,0,1,0,2,1,0,0,1,1,0
3817,0,0,1,2,0,0,0,1,4,1
3818,1,1,1,0,1,3,4,0,0,3
3819,1,1,1,1,0,1,2,1,3,2
3820,0,1,0,0,0,3,0,1,2,0
3821,0,0,0,2,1,1,2,1,1,2
3822,1,0,0,2,1,5,3,0,2,2
3823,1,1,0,2,0,5,2,0,3,4
3824,1,1,0,1,1,3,4,0,1,0
3825,1,0,1,1,0,5,3,0,6,3
3826,1,0,1,0,0,4,4,1,7,3
3827,1,1,1,1,1,1,3,1,7,2
3828,1,1,0,0,1,0,0,1,7,3
3829,0,1,1,1,0,4,3,1,5,4
3830,0,1,1,0,1,4,3,1,1,3
3831,1,0,1,1,0,2,2,0,4,4
3832,1,1,0,0,0,1,4,0,2,0
3833,1,1,1,1,0,1,3,0,3,4
3834,1,1,0,2,0,2,1,0,2,3
3835,1,1,0,0,0,1,3,0,6,2
3836,0,1,0,2,1,3,3,0,1,1
3837,1,1,1,2,0,2,2,1,0,2
3838,0,0,0,2,1,5,4,1,1,1
3839,1,1,0,0,1,4,4,1,4,0
3840,1,0,0,1,1,3,3,0,4,3
3841,1,1,1,0,0,3,4,0,7,3
3842,0,1,1,2,1,2,4,1,1,2
3843,1,1,1,2,1,3,3,1,5,3
3844,0,1,1,2,0,2,2,0,1,0
3845,0,1,0,0,1,5,4,1,5,2
3846,0,1,0,1,1,4,0,1,2,0
3847,0,1,1,2,1,1,3,0,3,4
3848,1,1,1,1,1,5,2,0,0,1
3849,0,1,1,1,0,3,3,1,5,1
3850,0,1,1,0,0,1,4,1,6,3
3851,1,1,0,2,0,2,0,0,5,4
3852,0,1,1,2,0,2,1,1,2,2
3853,0,0,1,2,0,5,3,0,4,1
3854,0,1,0,2,0,0,4,0,3,0
3855,0,1,0,0,0,2,3,0,7,3
3856,0,0,1,0,0,1,4,0,5,0
3857,1,1,1,2,0,4,4,1,2,1
3858,1,0,1,0,0,3,4,0,0,1
3859,0,1,1,2,0,3,2,1,0,0
3860,0,1,0,2,1,3,0,1,3,4
3861,0,1,0,0,0,2,2,0,5,4
3862,0,1,0,1,0,4,1,1,7,3
3863,1,1,1,0,0,0,0,0,2,3
3864,0,0,1,0,1,3,3,0,6,1
3865,0,1,1,1,0,1,2,1,1,3
3866,0,1,0,0,0,0,1,1,7,3
3867,0,1,0,1,1,2,4,0,0,4
3868,1,0,1,1,0,1,4,0,6,2
3869,1,1,1,0,0,0,0,0,4,2
3870,1,1,0,1,1,5,3,0,3,1
3871,0,0,1,0,0,5,4,0,1,4
3872,0,1,1,1,0,2,2,1,5,0
3873,0,1,1,2,0,4,2,1,3,4
3874,1,0,0,0,1,5,4,1,0,0
3875,0,0,1,0,1,5,3,0,1,1
3876,0,0,0,1,1,4,1,1,0,0
3877,1,1,0,2,0,4,4,1,1,0
3878,1,1,1,0,0,1,4,0,1,0
3879,0,1,1,1,0,2,2,0,3,2
3880,0,1,1,0,0,0,1,1,5,3
3881,0,0,1,0,0,0,1,0,0,4
3882,1,0,0,2,0,0,2,0,3,2
3883,0,1,0,1,1,2,4,0,2,2
3884,0,1,0,0,0,1,1,0,0,2
3885,0,1,0,1,1,2,4,0,7,4
3886,0,0,0,2,1,2,0,1,4,2
3887,0,1,0,2,0,1,3,1,3,3
3888,1,1,0,2,0,1,1,0,0,1
3889,1,1,0,0,0,1,3,1,7,2
3890,0,0,0,0,0,3,1,0,1,3
3891,0,1,0,0,1,0,0,0,2,2
3892,0,0,0,2,1,1,4,1,5,3
3893,1,1,0,1,1,4,1,1,1,0
3894,0,0,0,1,1,4,3,0,2,2
3895,1,1,1,0,0,0,0,1,6,1
3896,1,0,0,1,0,4,0,0,1,0
3897,1,1,0,2,0,3,3,0,6,0
3898,0,1,1,2,1,3,2,0,2,0
3899,0,0,0,2,0,1,4,1,6,1
3900,1,0,0,0,0,2,2,1,5,2
3901,0,1,0,2,0,2,0,1,7,0
3902,0,1,0,2,0,5,0,1,4,2
3903,1,1,1,2,0,5,2,0,3,1
3904,1,0,0,0,0,5,1,1,4,0
3905,1,1,1,1,0,1,4,1,5,3
3906,0,1,1,2,1,2,3,1,0,1
3907,0,0,0,0,1,5,2,1,3,3
3908,1,0,1,0,1,2,0,0,4,2
3909,0,1,1,0,0,0,3,0,5,1
3910,1,1,0,1,1,4,1,1,3,3
3911,1,1,1,2,0,4,3,1,4,2
3912,1,1,0,2,0,4,0,0,7,4
3913,0,1,0,2,1,1,1,1,5,4
3914,1,1,0,1,1,4,3,1,4,0
3915,0,1,0,0,0,3,4,1,4,3
3916,1,0,1,0,0,1,2,1,5,3
3917,0,1,0,0,0,4,0,0,6,2
3918,0,1,1,1,1,4,1,0,6,1
3919,1,1,0,1,0,5,0,0,3,1
3920,0,0,1,1,1,5,0,0,2,1
3921,0,0,1,2,0,5,3,0,7,2
3922,0,1,1,1,0,2,4,0,0,0
3923,0,0,1,2,0,4,4,0,4,4
3924,0,1,0,1,0,2,2,1,2,4
3925,1,0,1,1,0,5,3,0,5,3
3926,0,1,1,2,1,2,2,1,3,0
3927,1,0,1,1,0,1,1,1,7,3
3928,1,0,1,0,0,1,0,0,5,4
3929,1,1,0,2,0,4,2,1,4,0
3930,0,1,0,0,0,3,1,0,5,1
3931,0,0,1,2,0,0,4,0,5,0
3932,1,1,0,0,0,2,4,1,4,0
3933,0,1,0,0,0,3,2,0,1,4
3934,0,0,1,0,0,4,2,1,4,2
3935,0,0,1,1,1,4,2,0,0,4
3936,0,1,0,1,1,4,3,0,4,1
3937,1,1,1,1,1,1,4,1,6,4
3938,0,0,0,2,1,0,4,1,3,1
3939,1,1,1,2,1,5,2,0,5,4
3940,1,1,0,1,0,0,3,1,5,0
3941,0,0,1,1,1,5,2,1,5,1
3942,1,0,0,2,1,5,4,0,7,2
3943,1,1,0,2,0,2,0,1,1,1
3944,0,1,1,1,0,3,0,1,5,0
3945,1,1,0,0,0,0,3,0,5,2
3946,0,1,1,1,0,3,0,1,2,2
3947,0,1,0,1,0,0,2,1,5,3
3948,1,0,1,1,0,2,1,1,7,1
3949,1,0,1,0,1,4,0,0,0,2
3950,0,0,1,1,0,0,0,1,1,2
3951,0,0,1,2,0,4,2,0,0,2
3952,1,1,1,2,0,5,4,0,3,4
3953,0,1,1,2,0,4,0,0,6,0
3954,0,1,0,2,1,4,0,0,5,2
3955,1,1,1,2,0,1,1,1,4,4
3956,0,1,0,2,0,2,1,0,7,4
3957,0,1,1,2,1,2,4,0,5,1
3958,0,1,1,0,0,5,3,0,0,0
3959,0,1,0,1,1,5,1,0,0,4
3960,1,1,1,2,1,2,3,1,3,1
3961,1,0,1,2,1,3,4,0,0,1
3962,0,0,1,0,1,0,0,0,6,4
3963,1,1,1,2,1,2,1,1,2,1
3964,0,1,0,1,1,4,2,0,7,4
3965,0,1,0,0,0,2,2,1,3,2
3966,0,1,1,0,0,1,2,1,6,2
3967,1,1,0,2,1,3,4,0,7,2
3968,0,1,0,1,1,3,2,1,6,0
3969,0,1,0,1,1,5,4,0,7,0
3970,0,1,1,1,0,3,2,0,6,2
3971,1,1,1,1,0,5,0,1,4,1
3972,0,0,0,0,0,0,1,1,2,3
3973,0,0,1,2,0,0,2,1,0,3
3974,0,1,0,0,0,0,0,1,0,0
3975,1,0,1,2,0,0,1,1,3,1
3976,0,1,0,1,0,3,1,1,6,2
3977,1,1,1,0,0,1,3,1,2,1
3978,0,1,0,0,0,0,4,1,0,2
3979,0,1,0,0,1,4,1,0,0,0
3980,0,1,0,0,1,0,0,0,5,1
3981,1,0,0,2,1,1,2,0,2,3
3982,0,1,0,0,0,3,3,1,7,2
3983,1,1,1,0,1,5,0,1,4,2
3984,0,0,0,2,0,5,0,0,3,3
3985,1,1,1,1,1,0,1,1,6,2
3986,1,0,0,2,0,2,0,1,7,3
3987,1,0,0,1,0,1,2,1,0,0
3988,1,1,0,2,0,4,0,1,3,0
3989,1,0,1,2,1,4,1,0,3,3
3990,0,0,0,2,0,3,2,1,5,4
3991,1,1,0,2,0,1,1,1,4,2
3992,0,0,0,1,0,1,2,0,2,2
3993,0,0,0,0,0,3,4,0,4,2
3994,0,0,0,2,0,5,2,0,5,4
3995,0,1,1,2,1,3,4,1,4,4
3996,1,0,1,2,1,5,1,1,6,0
3997,0,1,1,0,1,5,4,1,1,0
3998,0,1,1,0,0,2,3,0,0,4
3999,1,1,0,0,0,2,2,0,3,2
4000,0,1,1,2,0,4,3,1,3,3
4001,0,1,1,1,0,1,3,1,4,3
4002,0,1,1,0,1,5,3,1,6,3
4003,1,1,1,1,0,5,3,1,0,4
4004,0,1,0,1,0,3,0,1,7,0
4005,0,1,1,1,0,0,1,1,7,1
4006,0,1,0,2,0,0,1,0,4,2
4007,0,0,1,1,0,5,1,0,4,2
4008,1,1,0,1,0,2,0,1,4,4
4009,1,1,0,1,1,5,2,1,1,2
4010,1,1,1,2,1,5,1,1,6,3
4011,0,0,0,0,0,3,3,1,6,0
4012,1,1,0,0,1,0,0,1,0,2
4013,1,1,1,0,1,5,4,1,0,2
4014,0,1,0,1,0,1,2,0,4,4
4015,1,1,1,2,1,5,1,0,3,0
4016,1,0,1,0,1,2,3,1,2,0
4017,1,1,0,1,0,5,1,1,6,2
4018,1,1,0,0,1,0,0,1,7,4
4019,1,1,0,0,0,1,0,1,4,0
4020,1,1,1,1,0,0,4,0,1,1
4021,0,1,1,1,0,1,2,0,3,0
4022,1,0,1,1,0,5,0,1,1,1
4023,0,1,0,0,0,0,3,1,6,3
4024,0,0,0,0,0,5,2,1,2,0
4025,1,1,1,2,0,0,1,1,3,3
4026,1,0,0,0,0,5,0,0,6,3
4027,0,0,1,1,0,5,0,0,0,0
4028,0,1,0,1,1,0,0,1,3,3
4029,0,1,1,0,0,2,0,1,5,2
4030,0,0,1,1,0,2,3,0,5,0
4031,1,1,0,1,0,2,4,0,2,1
4032,0,1,0,1,0,4,1,0,6,0
4033,1,1,0,2,0,3,2,0,0,3
4034,1,1,0,0,0,5,0,0,0,4
4035,1,1,0,0,0,5,2,0,6,2
4036,0,1,1,2,0,5,0,1,6,1
4037,0,0,0,2,0,1,2,0,1,3
4038,1,1,1,0,0,3,4,1,3,0
4039,1,1,1,1,1,5,0,1,1,4
4040,0,0,1,1,0,1,1,0,3,3
4041,1,1,1,1,0,5,2,0,6,1
4042,0,1,1,0,0,0,1,0,3,3
4043,1,0,0,1,0,5,3,1,0,0
4044,0,1,0,2,1,0,4,1,3,3
4045,1,1,0,0,1,1,3,1,2,3
4046,0,0,1,2,0,1,1,0,3,1
4047,1,0,0,1,0,4,3,0,0,2
4048,0,0,1,0,0,3,4,0,2,0
4049,1,1,1,1,0,3,1,1,7,3
4050,1,0,0,1,0,1,1,1,0,4
4051,1,1,0,0,0,2,0,0,1,0
4052,0,1,1,2,0,0,3,1,1,1
