TAHUN,NAMA PROVINSI,NAMA KABUPATEN/KOTA,NAMA KECAMATAN,NAMA KELURAHAN,LUAS WILAYAH (KM2),KEPADATAN (JIWA/KM2),JENIS KELAMIN,RENTANG UMUR,JUMLAH
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,0.82, 11711,Laki-laki,>75, 70
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,0.82, 11711,Perempuan,>75, 56
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,1.46, 3194,Laki-laki,35-39, 192
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,1.46, 3194,Perempuan,35-39, 165
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,1.46, 3194,Laki-laki,40-44, 212
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,1.46, 3194,Perempuan,40-44, 180
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,1.46, 3194,Laki-laki,45-49, 187
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,1.46, 3194,Perempuan,45-49, 179
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,1.46, 3194,Laki-laki,50-54, 194
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,1.46, 3194,Perempuan,50-54, 175
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,1.46, 3194,Laki-laki,55-59, 180
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,1.46, 3194,Perempuan,55-59, 134
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,1.46, 3194,Laki-laki,60-64, 163
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,1.46, 3194,Perempuan,60-64, 82
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,1.46, 3194,Laki-laki,65-69, 125
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,1.46, 3194,Perempuan,65-69, 79
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,1.46, 3194,Laki-laki,70-74, 97
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,1.46, 3194,Perempuan,70-74, 63
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,1.46, 3194,Laki-laki,>75, 60
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,1.46, 3194,Perempuan,>75, 68
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,0.83, 18577,Laki-laki,35-39, 733
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,0.83, 18577,Perempuan,35-39, 717
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,0.83, 18577,Laki-laki,40-44, 657
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,0.83, 18577,Perempuan,40-44, 701
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,0.83, 18577,Laki-laki,45-49, 618
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,0.83, 18577,Perempuan,45-49, 560
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,0.83, 18577,Laki-laki,50-54, 508
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,0.83, 18577,Perempuan,50-54, 493
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,0.83, 18577,Laki-laki,55-59, 451
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,0.83, 18577,Perempuan,55-59, 394
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,0.83, 18577,Laki-laki,60-64, 383
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,0.83, 18577,Perempuan,60-64, 251
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,0.83, 18577,Laki-laki,65-69, 253
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,0.83, 18577,Perempuan,65-69, 136
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,0.83, 18577,Laki-laki,70-74, 171
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,0.83, 18577,Perempuan,70-74, 85
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,0.83, 18577,Laki-laki,>75, 121
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,0.83, 18577,Perempuan,>75, 61
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,2.44, 11968,Laki-laki,35-39, 1349
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,2.44, 11968,Perempuan,35-39, 1194
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,2.44, 11968,Laki-laki,40-44, 1215
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,2.44, 11968,Perempuan,40-44, 1153
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,2.44, 11968,Laki-laki,45-49, 1164
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,2.44, 11968,Perempuan,45-49, 1048
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,2.44, 11968,Laki-laki,50-54, 1103
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,2.44, 11968,Perempuan,50-54, 973
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,2.44, 11968,Laki-laki,55-59, 1011
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,2.44, 11968,Perempuan,55-59, 786
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,2.44, 11968,Laki-laki,60-64, 749
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,2.44, 11968,Perempuan,60-64, 448
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,2.44, 11968,Laki-laki,65-69, 453
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,2.44, 11968,Perempuan,65-69, 268
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,2.44, 11968,Laki-laki,70-74, 278
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,2.44, 11968,Perempuan,70-74, 149
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,2.44, 11968,Laki-laki,>75, 210
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,2.44, 11968,Perempuan,>75, 166
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,0.98, 27151,Laki-laki,35-39, 1172
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,0.98, 27151,Perempuan,35-39, 1096
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,0.98, 27151,Laki-laki,40-44, 1099
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,0.98, 27151,Perempuan,40-44, 1139
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,0.98, 27151,Laki-laki,45-49, 1095
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,0.98, 27151,Perempuan,45-49, 1051
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,0.98, 27151,Laki-laki,50-54, 1043
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,0.98, 27151,Perempuan,50-54, 843
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,0.98, 27151,Laki-laki,55-59, 858
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,0.98, 27151,Perempuan,55-59, 681
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,0.98, 27151,Laki-laki,60-64, 657
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,0.98, 27151,Perempuan,60-64, 457
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,0.98, 27151,Laki-laki,65-69, 419
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,0.98, 27151,Perempuan,65-69, 220
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,0.98, 27151,Laki-laki,70-74, 261
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,0.98, 27151,Perempuan,70-74, 144
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,0.98, 27151,Laki-laki,>75, 195
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,0.98, 27151,Perempuan,>75, 106
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,1.98, 9933,Laki-laki,35-39, 817
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,1.98, 9933,Perempuan,35-39, 835
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,1.98, 9933,Laki-laki,40-44, 854
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,1.98, 9933,Perempuan,40-44, 847
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,1.98, 9933,Laki-laki,45-49, 900
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,1.98, 9933,Perempuan,45-49, 808
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,1.98, 9933,Laki-laki,50-54, 804
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,1.98, 9933,Perempuan,50-54, 691
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,1.98, 9933,Laki-laki,55-59, 648
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,1.98, 9933,Perempuan,55-59, 525
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,1.98, 9933,Laki-laki,60-64, 539
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,1.98, 9933,Perempuan,60-64, 388
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,1.98, 9933,Laki-laki,65-69, 458
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,1.98, 9933,Perempuan,65-69, 240
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,1.98, 9933,Laki-laki,70-74, 289
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,1.98, 9933,Perempuan,70-74, 184
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,1.98, 9933,Laki-laki,>75, 203
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,1.98, 9933,Perempuan,>75, 168
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,0.51, 63122,Laki-laki,35-39, 1575
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,0.51, 63122,Perempuan,35-39, 1485
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,0.51, 63122,Laki-laki,40-44, 1371
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,0.51, 63122,Perempuan,40-44, 1381
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,0.51, 63122,Laki-laki,45-49, 1236
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,0.51, 63122,Perempuan,45-49, 1160
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,0.51, 63122,Laki-laki,50-54, 1078
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,0.51, 63122,Perempuan,50-54, 995
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,0.51, 63122,Laki-laki,55-59, 935
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,0.51, 63122,Perempuan,55-59, 749
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,0.51, 63122,Laki-laki,60-64, 793
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,0.51, 63122,Perempuan,60-64, 487
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,0.51, 63122,Laki-laki,65-69, 567
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,0.51, 63122,Perempuan,65-69, 308
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,0.51, 63122,Laki-laki,70-74, 344
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,0.51, 63122,Perempuan,70-74, 199
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,0.51, 63122,Laki-laki,>75, 258
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,0.51, 63122,Perempuan,>75, 156
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARTINI,0.55, 49862,Laki-laki,35-39, 1307
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARTINI,0.55, 49862,Perempuan,35-39, 1177
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARTINI,0.55, 49862,Laki-laki,40-44, 1172
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARTINI,0.55, 49862,Perempuan,40-44, 1153
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARTINI,0.55, 49862,Laki-laki,45-49, 1089
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARTINI,0.55, 49862,Perempuan,45-49, 1011
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARTINI,0.55, 49862,Laki-laki,50-54, 993
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARTINI,0.55, 49862,Perempuan,50-54, 905
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARTINI,0.55, 49862,Laki-laki,55-59, 877
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARTINI,0.55, 49862,Perempuan,55-59, 688
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARTINI,0.55, 49862,Laki-laki,60-64, 743
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARTINI,0.55, 49862,Perempuan,60-64, 515
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARTINI,0.55, 49862,Laki-laki,65-69, 542
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARTINI,0.55, 49862,Perempuan,65-69, 272
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARTINI,0.55, 49862,Laki-laki,70-74, 360
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARTINI,0.55, 49862,Perempuan,70-74, 187
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARTINI,0.55, 49862,Laki-laki,>75, 284
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARTINI,0.55, 49862,Perempuan,>75, 180
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,1.29, 26203,Laki-laki,35-39, 1683
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,1.29, 26203,Perempuan,35-39, 1662
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,1.29, 26203,Laki-laki,40-44, 1481
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,1.29, 26203,Perempuan,40-44, 1459
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,1.29, 26203,Laki-laki,45-49, 1257
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,1.29, 26203,Perempuan,45-49, 1284
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,1.29, 26203,Laki-laki,50-54, 1120
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,1.29, 26203,Perempuan,50-54, 1033
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,1.29, 26203,Laki-laki,55-59, 969
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,1.29, 26203,Perempuan,55-59, 799
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,1.29, 26203,Laki-laki,60-64, 729
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,1.29, 26203,Perempuan,60-64, 528
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,1.29, 26203,Laki-laki,65-69, 498
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,1.29, 26203,Perempuan,65-69, 310
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,1.29, 26203,Laki-laki,70-74, 316
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,1.29, 26203,Perempuan,70-74, 188
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,1.29, 26203,Laki-laki,>75, 252
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,1.29, 26203,Perempuan,>75, 157
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,1.89, 8041,Laki-laki,35-39, 714
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,1.89, 8041,Perempuan,35-39, 611
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,1.89, 8041,Laki-laki,40-44, 595
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,1.89, 8041,Perempuan,40-44, 606
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,1.89, 8041,Laki-laki,45-49, 607
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,1.89, 8041,Perempuan,45-49, 580
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,1.89, 8041,Laki-laki,50-54, 588
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,1.89, 8041,Perempuan,50-54, 522
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,1.89, 8041,Laki-laki,55-59, 495
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,1.89, 8041,Perempuan,55-59, 435
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,1.89, 8041,Laki-laki,60-64, 486
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,1.89, 8041,Perempuan,60-64, 401
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,1.89, 8041,Laki-laki,65-69, 407
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,1.89, 8041,Perempuan,65-69, 265
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,1.89, 8041,Laki-laki,70-74, 243
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,1.89, 8041,Perempuan,70-74, 147
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,1.89, 8041,Laki-laki,>75, 203
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,1.89, 8041,Perempuan,>75, 136
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,0.64, 34463,Laki-laki,35-39, 1046
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,0.64, 34463,Perempuan,35-39, 993
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,0.64, 34463,Laki-laki,40-44, 903
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,0.64, 34463,Perempuan,40-44, 937
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,0.64, 34463,Laki-laki,45-49, 860
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,0.64, 34463,Perempuan,45-49, 825
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,0.64, 34463,Laki-laki,50-54, 810
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,0.64, 34463,Perempuan,50-54, 667
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,0.64, 34463,Laki-laki,55-59, 661
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,0.64, 34463,Perempuan,55-59, 517
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,0.64, 34463,Laki-laki,60-64, 572
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,0.64, 34463,Perempuan,60-64, 382
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,0.64, 34463,Laki-laki,65-69, 357
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,0.64, 34463,Perempuan,65-69, 210
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,0.64, 34463,Laki-laki,70-74, 238
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,0.64, 34463,Perempuan,70-74, 146
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,0.64, 34463,Laki-laki,>75, 173
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,0.64, 34463,Perempuan,>75, 112
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KENARI,0.91, 11757,Laki-laki,35-39, 456
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KENARI,0.91, 11757,Perempuan,35-39, 447
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KENARI,0.91, 11757,Laki-laki,40-44, 442
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KENARI,0.91, 11757,Perempuan,40-44, 446
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KENARI,0.91, 11757,Laki-laki,45-49, 449
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KENARI,0.91, 11757,Perempuan,45-49, 413
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KENARI,0.91, 11757,Laki-laki,50-54, 446
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KENARI,0.91, 11757,Perempuan,50-54, 360
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KENARI,0.91, 11757,Laki-laki,55-59, 339
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KENARI,0.91, 11757,Perempuan,55-59, 288
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KENARI,0.91, 11757,Laki-laki,60-64, 271
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KENARI,0.91, 11757,Perempuan,60-64, 191
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KENARI,0.91, 11757,Laki-laki,65-69, 200
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KENARI,0.91, 11757,Perempuan,65-69, 96
 2013,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KENARI,0.91, 11757,Laki-laki,70-74, 122
